# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       3.287296022080e+06       6.993044298854e-11       1.409765356184e-01       2.332408194511e+07       1.468648400368e+04       4.467647403029e-03       4.827883513012e+10       8.138863971607e-02       3.213178535659e+14       8.846874107006e+10       4.747287791551e+11       3.530299370118e-08       2.221317474960e+14       5.440127985822e+14       5.440127985822e+14       1.811498670207e+14      -5.141189633131e+15       1.756020414705e-04       5.775915043469e-02 
       3.252150161303e+06       7.144981438061e-11       1.424996644309e-01       2.282814079971e+07       1.468648248055e+04       4.515928612208e-03       4.776266105458e+10       8.226792727496e-02       3.077952874492e+14       8.566140217180e+10       4.596644236355e+11       3.530299370118e-08       2.127833990964e+14       5.211240123714e+14       5.211240123714e+14       1.735262288485e+14      -4.872198109033e+15       1.757110798508e-04       5.773976156709e-02 
       3.217380059552e+06       7.300219405484e-11       1.440392449749e-01       2.234274622550e+07       1.468648094097e+04       4.564731584208e-03       4.725200561095e+10       8.315671126191e-02       2.948418144978e+14       8.294314730021e+10       4.450780985560e+11       3.530299370118e-08       2.038284731535e+14       4.991983088971e+14       4.991983088971e+14       1.662234292171e+14      -4.617280734844e+15       1.758201494849e-04       5.772057443481e-02 
       3.182981699432e+06       7.458829901871e-11       1.455954548528e-01       2.186767392706e+07       1.468647938476e+04       4.614061957478e-03       4.674680979726e+10       8.405509417425e-02       2.824334845955e+14       8.031114959182e+10       4.309546347910e+11       3.530299370118e-08       1.952504126004e+14       4.781951629803e+14       4.781951629803e+14       1.592279657320e+14      -4.375701112440e+15       1.759292507301e-04       5.770159069589e-02 
       3.148951106498e+06       7.620886185208e-11       1.471684735861e-01       2.140270437925e+07       1.468647781174e+04       4.663925431395e-03       4.624701524233e+10       8.496317961416e-02       2.705473555596e+14       7.776267188674e+10       4.172793445698e+11       3.530299370118e-08       1.870333571694e+14       4.580757547454e+14       4.580757547454e+14       1.525269042430e+14      -4.146761374564e+15       1.760383839478e-04       5.768281202718e-02 
       3.115284348798e+06       7.786463104240e-11       1.487584826336e-01       2.094762272574e+07       1.468647622173e+04       4.714327766924e-03       4.575256419904e+10       8.588107230053e-02       2.591614507222e+14       7.529506388215e+10       4.040380062023e+11       3.530299370118e-08       1.791621140676e+14       4.388028978598e+14       4.388028978598e+14       1.461078549299e+14      -3.929800168732e+15       1.761475495033e-04       5.766424012451e-02 
       3.081977536419e+06       7.955637133383e-11       1.503656654040e-01       2.050221867974e+07       1.468647461455e+04       4.765274787285e-03       4.526339953770e+10       8.680887808102e-02       2.482547182969e+14       7.290575937609e+10       3.912168492889e+11       3.530299370118e-08       1.716221298862e+14       4.203409707917e+14       4.203409707917e+14       1.399589493944e+14      -3.724190746641e+15       1.762567477662e-04       5.764587670288e-02 
       3.049026821034e+06       8.128486407871e-11       1.519902072923e-01       2.006628642678e+07       1.468647299001e+04       4.816772378623e-03       4.477946473940e+10       8.774670394414e-02       2.378069924556e+14       7.059227359876e+10       3.788025403999e+11       3.530299370118e-08       1.643994636921e+14       4.026558509618e+14       4.026558509618e+14       1.340688187159e+14      -3.529339153543e+15       1.763659791103e-04       5.762772349671e-02 
       3.016428395463e+06       8.305090759837e-11       1.536322956836e-01       1.963962452965e+07       1.468647134792e+04       4.868826490688e-03       4.430070388949e+10       8.869465803159e-02       2.277989560430e+14       6.835220062842e+10       3.667821692093e+11       3.530299370118e-08       1.574807612526e+14       3.857148516654e+14       3.857148516654e+14       1.284265724319e+14      -3.344682512357e+15       1.764752439136e-04       5.760978226000e-02 
       2.984178493228e+06       8.485531755058e-11       1.552921199927e-01       1.922203583521e+07       1.468646968810e+04       4.921443137526e-03       4.382706167114e+10       8.965284965057e-02       2.182121048605e+14       6.618321088939e+10       3.551432350688e+11       3.530299370118e-08       1.508532303435e+14       3.694866616500e+14       3.694866616500e+14       1.230217784013e+14      -3.169687397567e+15       1.765845425584e-04       5.759205476654e-02 
